"Data";"Instituição";"Numero";"Modalidade";"Objeto";"Data/Hora Realização";"Valor Referência";"Situação";"Aviso";"Anexos";"Vencedores \ Contratos"
"19/11/2014";"FMS";"029/2014";"Pregão Presencial";"Contratação de empresa para o fornecimento de combustíveis automotivos -gasolina comum, óleo diesel e lubrificantes destinados aos veículos do Fundo Municipal de Saúde, durante o exercício de 2015, conforme especificações constante no Termo de Referência e no Anexo II.";"";"";"Concluído";"";"";""
"01/09/2014";"PML";"029/2014";"Pregão Presencial";"Registro de Preços para futura contratação de empresa especializada visando o fornecimento de laminas e acessórios específicos para máquinas pesadas, motoniveladora, retro – escavadeira e pá carregadeira para atender as necessidades do município de Lagarto.";"";"";"Concluído";"";"";""
"21/10/2013";"FMS";"029/2013";"Pregão Presencial";"Contratação de empresa especializada para a prestação de serviço de locação de cilindro com abastecimento de gases medicinais envasados, bem como, locação de equipamento para oxigenoterapia e concentrador de oxigênio para atender as necessidades desta secretaria no exercício de 2013, conforme especificações técnicas constantes do Anexo I deste Edital.";"";"";"Concluído";"";"";""
"27/05/2013";"FMS";"029/2013";"Dispensa";"Contratação de empresa para prestação de serviços de divulgação em carro de som, tendo vista comunicar a população o acompanhamento dos Programas da Secretaria de Saúde";"";"";"Concluído";"";"";""
"11/09/2013";"PML";"029/2013";"Pregão Presencial";"Contratação de empresa para aquisição parcelada de materiais de informática, visando atender as necessidade da Secretaria Municipal de Administração, conforme detalhamentos do Termo de Referência - Anexo I do Edital.";"";"";"Concluído";"";"";""
"18/11/2013";"FMAS";"029/2013";"Dispensa";"LOCAÇÃO DE UM IMÓVEL, LOCALIZADO NO POVOADO BRASILIA, Nº S/N, NESTE MUNICÍPIO, DE PROPRIEDADE DO SR. JOSE DE ALMEIDA, ONDE FUNCIONARÁ UMA UNIDADE DO PETI.";"";"";"Concluído";"";"";""
"21/05/2013";"PML";"029/2013";"Dispensa";"PRESTAÇÃO SE SERVIÇO DE MANUTENÇÃO DE SISTEMA DE SOFTWARE.";"";"";"Concluído";"";"";""
"20/11/2015";"FMS";"028/2015";"Pregão Presencial";"Contratação de empresa para o fornecimento de gêneros alimentícios destinados aos programas e demais serviços do Fundo Municipal de Saúde no Município, conforme especificações constantes no Anexo II, durante o exercício de 2016";"";"";"Concluído";"";"";""
"14/11/2014";"FMS";"028/2014";"Pregão Presencial";"Contratação de empresa para o fornecimento parcelado de água mineral e vasilhames, botijão de gás GLP 13 kg e botijão sem gás, destinados aos programas e demais serviços do Fundo Municipal de Saúde no Município, conforme especificações constantes no Anexo II, durante o exercício de 2015";"";"";"Concluído";"";"";""
"27/08/2014";"PML";"028/2014";"Pregão Presencial";"Registro de Preço para futura contratação de empresa especializada visando o fornecimento parcelado de peças, serviços de mão de obra e baterias para frota de veículos desta prefeitura";"";"";"Concluído";"";"";""
"27/05/2014";"FMS";"028/2014";"Dispensa";"LOCAÇÃO DE UM IMÓVEL, SITUADO NA RUA ANTÔNIO MACÁRIO, Nº 51, CENTRO, NESTE MUNICÍPIO, PARA ABRIGAR MÉDICOS QUE ESTÃO INSERIDOS NO PROGRAMA FEDERAL MAIS MÉDICOS";"";"";"Concluído";"";"";""
"10/09/2013";"PML";"028/2013";"Pregão Presencial";"Contratação de empresa para aquisição parcelada de equipamentos eletrônicos, visando atender as necessidades das Secretarias Municipais, conforme detalhamentos do Termo de Referência - Anexo I do Edital.";"";"";"Concluído";"";"";""
"04/09/2013";"FMS";"028/2013";"Pregão Presencial";"Contratação de empresa para prestação de serviços de locação de onze máquinas fotocopiadoras multifuncionais, destinados aos programas e demais serviços do Fundo Municipal de Saúde no Município, conforme especificações constantes no Anexo I, durante o presente exercício.";"";"";"Concluído";"";"";""
"10/09/2013";"FMAS";"028/2013";"Dispensa";"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA EXECUTAR AS OBRAS E SERVIÇOS PARA ADAPTAÇÃO EM PRÉDIO DESTINADO ÀS INSTALAÇÕES DO ABRIGO DO PROJETO GIRASSOL, LOCALIZADO A RUA DE OLIVEIRA, BAIRRO LAUDELINO FREIRE, LAGARTO/SE.";"";"";"Concluído";"";"";""
"09/05/2013";"PML";"028/2013";"Dispensa";"CONTRATAÇÃO DE EMPRESA PARA A REFORMA E MANUTENÇÃO DO PRÉDIO ONDE FUNCIONA O PRÉ-UNIVERSITÁRIO DA SEED";"";"";"Concluído";"";"";""
"27/05/2013";"FMS";"028/2013";"Dispensa";"Contratação de empresa especializada em prestação de serviços de confecção de faixas, para atender as necessidades dos programas do Fundo Municipal de Saúde.";"";"";"Concluído";"";"";""
"16/12/2015";"PML";"027/2015";"Pregão Presencial";"Contratação de empresa especializada para o fornecimento de alimentação diária ( almoço, jantar, quentinhas, salgadinhos, e refrigerantes) visando atender as Secretarias Municipais";"";"";"Concluído";"";"";""
"20/11/2015";"FMS";"027/2015";"Pregão Presencial";"Contratação de empresa para o fornecimento parcelado de água mineral e vasilhames, botijão de gás GLP 13 kg e botijão sem gás, destinados aos programas e demais serviços do Fundo Municipal de Saúde no Município, conforme especificações constantes no Anexo II, durante o exercício de 2016";"";"";"Concluído";"";"";""
"27/08/2014";"PML";"027/2014";"Pregão Presencial";"Registro de Preços para futura contratação de empresa especializada visando o fornecimento parcelados de óleos lubrificantes, aditivos e filtros com o respectivos serviços de mão de obra de acordo com o Termo de Referência – Anexo I do Edital";"";"";"Concluído";"";"";""
"31/10/2014";"FMS";"027/2014";"Pregão Presencial";"A presente licitação tem como objeto a contratação de empresa visando a aquisição de toldos, painéis, banners, bem como adesivos para identificação dos carros pertencentes à frota da Secretaria Municipal de Saúde, conforme especificações constantes no Anexo I deste Edital";"";"";"Concluído";"";"";""
"21/05/2014";"FMS";"027/2014";"Dispensa";"LOCAÇÃO DE UM IMÓVEL SITUADO NA TRAVESSA ANCHIETA, Nº 218, CENTRO, NESTE MUNICÍPIO, PARA O FUNCIONAMENTO DO CAPS ACONCHEGO";"";"";"Concluído";"";"";""
"07/05/2013";"PML";"027/2013";"Dispensa";"LOCAÇÃO DE IMÓVEL LOCALIZADO NA AV. FRANCISCO FIGUEIREDO, S/N, ESQUINA COM RUA S-D, 1129, BAIRRO SÃO JOSÉ, NESTE MUNICÍPIO, CUJA FINALIDADE É ATENDER AS NECESSIDADES DA SECRETARIA DE EDUCAÇÃO, PARA INSTALAÇÃO DA ESCOLA MUNICIPAL NELSON FERREIRA.";"";"";"Concluído";"";"";""
"27/08/2013";"FMAS";"027/2013";"Dispensa";"LOCAÇÃO DE UM IMÓVEL, LOCALIZADO NA COLÔNIA TREZE, Nº S/N, NESTE MUNICÍPIO, DE PROPRIEDADE DO SR. ANTÔNIO PEREIRA DE ALMEIDA, ONDE FUNCIONARÁ UMA UNIDADE O CRAS. ANTÔNIO PEREIRA DE ALMEIDA";"";"";"Concluído";"";"";""
"08/08/2013";"FMS";"027/2013";"Pregão Presencial";"Contratação de empresa para o fornecimento de materiais permanentes tipo médico-hospitalar, destinados aos programas utilizados por este Fundo Municipal de Saúde, no exercício em vigor.";"";"";"Concluído";"";"";""
"22/05/2013";"FMS";"027/2013";"Dispensa";"LOCAÇÃO DE UM IMÓVEL, SITUADO NA AV. CANDIDO BARRETO MACHADO, 417, CENTRO, NESTE MUNICIPIO, PARA O FUNCIONAMENTO DO CENTRO DE REFERENCIA DA SAÚDE DO TRABALHADOR, CONFORME LAUDO DE VISTORIA TÉCNICA";"";"";"Concluído";"";"";""
"10/09/2013";"PML";"027/2013";"Pregão Presencial";"Contratação de empresa para locação de 29 (vinte e nove) máquinas copiadoras, nova de primeiro uso, digital, com manutenção preventiva e corretiva, assistência técnica, com fornecimento de todo o suprimento para a execução do objeto, conforme detalhamentos constantes do Termo De Referência - Anexo I do Edital.";"";"";"Concluído";"";"";""
"14/12/2015";"PML";"026/2015";"Pregão Presencial";"Registro de Preços para fornecimento futuro, de forma parcelada, de combustíveis para abastecimento dos veículos e máquinas desta Prefeitura e da SEDEST/FMAS.";"";"";"Concluído";"";"";""
"29/09/2015";"FMS";"026/2015";"Pregão Presencial";"Contratação de empresa para o fornecimento de combustível automotivo - óleo diesel BS 10 destinados aos veículos do Fundo Municipal de Saúde, durante o exercício de 2015, conforme especificações constantes no Termo de Referência e no Anexo I";"";"";"Concluído";"";"";""
"07/05/2014";"FMS";"026/2014";"Dispensa";"Aquisição de divisórias para efetiva organização dos espaços pertencentes  ao Fundo Municipal de Saúde.";"";"";"Concluído";"";"";""
"02/09/2014";"FMS";"026/2014";"Pregão Presencial";"Contratação de empresa para o fornecimento parcelado de materiais de consumo tipo médico-hospitalar, destinados aos programas e demais serviços do Fundo Municipal de Saúde do município de Lagarto, durante o exercício de 2014";"";"";"Concluído";"";"";""
"20/08/2014";"PML";"026/2014";"Pregão Presencial";"Contratação de empresa especializada no fornecimento de alimentação diária (café, almoço, jantar e quentinha), salgados, bolos e refrigerantes para atender as Secretarias Municipais, durante o exercício em vigor, conforme Anexo I - Termo de Referência, parte integrante do Edital.";"";"";"Concluído";"";"";""
"06/09/2013";"PML";"026/2013";"Pregão Presencial";"Contratação de Máquina Pesada Trator de Esteira, 120hp, com operador, para execução de serviços de nivelamento e compactação de resíduos sólidos depositados no aterro do lixão, conforme detalhamentos constantes do Anexo I – Termo de Referência do Edital.";"";"";"Concluído";"";"";""
"08/08/2013";"FMS";"026/2013";"Pregão Presencial";"Contratação de empresa prestadora de serviços para manutenção preventiva corretiva dos aparelhos e equipamentos odontológicos dos postos de saúde do município de Lagarto/SE, com reposição das peças que se façam necessárias, sob responsabilidade da contratada, conforme especificações técnicas constantes no Anexo I deste Edital.";"";"";"Concluído";"";"";""
"06/05/2013";"PML";"026/2013";"Dispensa";"LOCAÇÃO DE IMÓVEL LOCALIZADO NA RODOVIA SE 110, S/N, POVOADO ITAPERINHA, NESTE MUNICÍPIO, ONDE FUNCIONARÁ O PROGRAMA MAIS EDUCAÇÃO DA ESCOLA MUNICIPAL DONA EDUVIRGENS DE ARAÚJO MENEZES.";"";"";"Concluído";"";"";""
"21/05/2013";"FMS";"026/2013";"Dispensa";"LOCAÇÃO DE UM IMÓVEL, SITUADO NO POVOADO LIMOEIRO, NESTE MUNICÍPIO, PARA O FUNCIONAMENTO DE UMA UNIDADE DE SAÚDE DA FAMÍLIA, CONFORME LAUDO DE VISTORIA TÉCNICA.";"";"";"Concluído";"";"";""
"12/08/2013";"FMAS";"026/2013";"Dispensa";"LOCAÇÃO DE UM IMÓVEL, SITUADO NA RUA OTÍLIA MARIA DA SILVA, Nº S/N, CENTRO, NESTE MUNICÍPIO, DE PROPRIEDADE DO SR. JOSEVAL SANTOS SANTANA, CUJA FINALIDADE É ATENDER A NECESSIDADE DA SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E DO TRABALHO, PARA ALUGUEL SOCIAL.";"";"";"Concluído";"";"";""
"27/11/2015";"PML";"025/2015";"Pregão Presencial";"Contratação de pessoa jurídica para a prestação de serviços de arbitragem dos eventos esportivos a serem realizados pela Prefeitura Municipal de Lagarto/SE";"";"";"Concluído";"";"";""
"17/09/2015";"FMS";"025/2015";"Pregão Presencial";"Contratação de empresa para o fornecimento de equipamentos permanentes de informática, destinados a Unidade de Saúde da Cidade Nova e a Unidade de Saúde Jerônimo Reis (Povoado Jenipapo), pertencentes ao Fundo Municipal de Saúde, durante o presente exercício";"";"";"Concluído";"";"";""
"02/09/2014";"FMS";"025/2014";"Pregão Presencial";"Contratação de empresa para o fornecimento parcelado de materiais de consumo e aquisição de equipamentos odontológicos, para suprir as necessidades dos programas e serviços desta Secretaria Municipal de Saúde, durante o presente exercício, durante o presente exercício.";"";"";"Concluído";"";"";""
"21/07/2014";"PML";"025/2014";"Pregão Presencial";"Registro de Preços para futura contratação de empresa especializada em serviço de locação de banheiros químicos para serem instalados nas adjacências da obra do Mercado Municipal de Lagarto.";"";"";"Concluído";"";"";""
"22/04/2014";"FMS";"025/2014";"Dispensa";"Contratação de empresa especializada em prestação de serviço de retífica para atender as necessidades da frota de veículos do Fundo Municipal de Saúde.";"";"";"Concluído";"";"";""
"31/07/2013";"FMS";"025/2013";"Pregão Presencial";"Contratação de empresa para o fornecimento de equipamentos e materiais permanentes para uso administrativo e emprego nos programas utilizados por este Fundo Municipal de Saúde, no exercício em vigor.";"";"";"Concluído";"";"";""
"06/09/2013";"PML";"025/2013";"Pregão Presencial";"Contratação de empresa para aquisição parcelada de materiais de expediente, visando atender as necessidades da Secretaria Municipal de Educação, conforme Anexo I – Termo de Referência, parte integrante do Edital.";"";"";"Concluído";"";"";""
"19/04/2013";"PML";"025/2013";"Dispensa";"LOCAÇÃO DE CINCO SALAS DE UM IMÓVEL LOCALIZADO NA RUA ROSA VENERINI,01, BAIRRO ADEMAR DE CARVALHO, ONDE FUNCIONARÁ A ESCOLA MUNICIPAL MANOEL DE PAULA MENEZES LIMA";"";"";"Concluído";"";"";""
"31/07/2013";"FMAS";"025/2013";"Dispensa";"LOCAÇÃO DE UM IMÓVEL, SITUADO NA PRAÇA NOSSA SENHORA DA PIEDADE, Nº 54, CENTRO, NESTE MUNICÍPIO, CUJA FINALIDADE É ATENDER AS NECESSIDADES DESTA SECRETARIA, PARA INSTALAÇÃO DA JUNTA MILITAR, DOS ADVOGADOS E DO NAT.";"";"";"Concluído";"";"";""
"14/05/2013";"FMS";"025/2013";"Dispensa";"Contratação de empresa especializada em limpeza de bicos e reparo de equipamentos elétricos";"";"";"Concluído";"";"";""
"28/08/2015";"FMS";"024/2015";"Pregão Presencial";"Contratação de empresa para aquisição de veículo, tipo pick-up, com a finalidade de transportar as equipes do Fundo Municipal de Saúde,  incluindo plotagem e emplacamento, conforme especificações constantes do termo de referência, Anexo I";"";"";"Concluído";"";"";""
"06/11/2015";"PML";"024/2015";"Pregão Presencial";"Aquisição de materiais de consumo e equipamentos permanentes para  estruturação das Unidades de Educação Infantil vinculadas à Secretaria Municipal de Educação do Município de Lagarto/SE";"";"";"Concluído";"";"";""
"16/07/2014";"PML";"024/2014";"Pregão Presencial";"Registro de Preço para fornecimento de laminas e acessórios para máquinas pesadas MOTONIVELADORA, RETRO – ESCAVADEIRA, PÁ CARREGADEIRA, para atender as necessidades da SEDURB";"";"";"Concluído";"";"";""
"01/07/2014";"FMS";"024/2014";"Pregão Presencial";"Contratação de empresa para aquisição de materiais de consumo destinados ao Laboratório Municipal e a manutenção das ações da Vigilância Epidemiológica vinculado ao Fundo Municipal de Saúde, conforme especificações técnicas contidas no anexo I Termo de Referência";"";"";"Concluído";"";"";""
"15/04/2014";"FMS";"024/2014";"Dispensa";"Contratação de empresa especializada em prestação de serviços de confecção de faixas, para atender as necessidades dos programas do Fundo Municipal de Saúde.";"";"";"Concluído";"";"";""
"23/10/2013";"PML";"024/2013";"Pregão Presencial";"Contratação de empresa especializada nos serviços de locação de veículos, para transporte de alunos das redes estadual e municipal, e, transporte universitário, conforme detalhamentos constantes do Anexo I – Termo de Referência do Edital.";"";"";"Concluído";"";"";""
"04/04/2013";"PML";"024/2013";"Dispensa";"AQUISIÇÃO DE MATERIAL DE CONSTRUÇÃO ";"";"";"Concluído";"";"";""
"10/05/2013";"FMS";"024/2013";"Dispensa";"manutenção de condicionadores de ar, incluindo peças e carga de gás para atender as unidades de saúde do Fundo Municipal de Saúde, conforme detalhamento do presente instrumento convocatório.";"";"";"Concluído";"";"";""
"15/07/2013";"FMAS";"024/2013";"Dispensa";"LOCAÇÃO DE UM IMÓVEL, SITUADO NA RUA JOSÉ VIEIRA FILHO, Nº 481, BAIRRO LOIOLA, NESTE MUNICÍPIO, PARA O FUNCIONAMENTO DE UMA UNIDADE DO CRAS. RIVANDA SANTANA SANTOS ALENCAR";"";"";"Concluído";"";"";""
"26/12/2013";"FMAS";"024/2013";"Pregão Presencial";"Registro de Preços para futura contratação de empresa para o fornecimento parcelado de água mineral, vasilhames e botijão de gás GLP 13 kg, para atender as necessidades das Secretarias Municipais, conforme Anexo I - Termo de Referência, parte integrante do Edital.";"";"";"Concluído";"";"";""
"18/07/2013";"FMS";"024/2013";"Pregão Presencial";" Contratação de empresa para aquisição de materiais de consumo destinados ao laboratório municipal vinculado ao Fundo Municipal de Saúde, conforme especificações técnicas contidas no anexo I Termo de Referência.";"";"";"Concluído";"";"";""
"27/08/2015";"FMS";"023/2015";"Pregão Presencial";"contratação de empresa visando a prestação de serviços de confecção de fardamentos destinados aos servidores deste Fundo Municipal de Saúde e demais unidades vinculadas no exercício em vigor, conforme especificações constantes no Anexo I deste Edital.";"";"";"Concluído";"";"";""
"09/10/2015";"PML";"023/2015";"Pregão Presencial";"Registro de Preços para futura contratação de empresa para locação e instalação de sistema de videomonitoramento eletrônico para o Município de Lagarto/SE, de acordo com o Termo de Referência – Anexo I do Edital";"";"";"Concluído";"";"";""
"14/04/2014";"FMS";"023/2014";"Dispensa";"Contratação de empresa especializada em confecção de painéis em impressão DGI, adesivos em impressão DGI, placas em PVC com impressão DGI, bem como reforma de placas duas faces para atender as Unidades vinculadas ao Fundo Municipal de Saúde.";"";"";"Concluído";"";"";""
"17/06/2014";"FMS";"023/2014";"Pregão Presencial";"Contratação de empresa para o fornecimento de materiais permanentes e consumo tipo médico-hospitalar, para equipar o Centro Cirúrgico da Zoonose, durante o presente exercício";"";"";"Concluído";"";"";""
"09/07/2014";"PML";"023/2014";"Pregão Presencial";"Registrar preços para futura contratação de empresa especializada para fornecimento de materiais esportivos, para realização de eventos esportivos e práticas esportivas, bem como, no desenvolvimento diário das atividades da SEMED e SEDEST. ";"";"";"Concluído";"";"";""
"04/04/2013";"PML";"023/2013";"Dispensa";"LOCAÇÃO DE IMÓVEL LOCALIZADO NA RUA DR. JOSIAS MACHADO, Nº 157, CENTRO, LAGARTO/SE, ONDE FUNCIONARÁ O PROGRAMA MAIS EDUCAÇÃO DA ESCOLA MUNICIPAL ADELINA MARIA DE SANTANA SOUZA.";"";"";"Concluído";"";"";""
"03/07/2013";"FMAS";"023/2013";"Dispensa";"LOCAÇÃO DE UM IMÓVEL, SITUADO NO POVOADO CARAÍBAS, S/N, ZONA RURAL, NESTE MUNICÍPIO, PARA INSTALAÇÃO DE UMA UNIDADE DO PETI. ASSOCIAÇÃO DE MORADORES DA CARAÍBA E ADJACÊNCIAS";"";"";"Concluído";"";"";""
"20/12/2013";"FMAS";"023/2013";"Pregão Presencial";"contratação de empresa para o fornecimento de combustível automotivo – gasolina comum, destinada aos veículos do Fundo Municipal de Assistência Social, conforme Anexo I - Termo de Referência, parte integrante do Edital.";"";"";"Concluído";"";"";""
"18/07/2013";"PML";"023/2013";"Pregão Presencial";"Contratação de empresa para aquisição parcelada de coletes e uniformes diversos para equipes em eventos e competições esportivas, conforme detalhamentos constantes do Termo de Referência - Anexo I do Edital.";"";"";"Concluído";"";"";""
